stem,storage_day,pred_class,class_name,area_px2,area_um2,circularity,V_phi_rad_px2,V_phi_rad_um2,dry_mass_pg
20110526_6,15,1,discocyte,857.0,17.795,0.2388,92364.0,1917.9209,1016.4712
20110526_6,15,2,echinocyte,1951.0,40.512,0.7769,305595.0,6345.6221,3363.0906
20110526_6,15,3,spherocyte,1678.0,34.843,0.586,173138.0,3595.1777,1905.3937
20110526_6,15,4,stomatocyte,1851.0,38.436,0.4236,221648.0,4602.4786,2439.249
20110526_6,15,4,stomatocyte,3236.0,67.195,0.7085,494396.0,10266.039,5440.8565
20110526_6,15,4,stomatocyte,2459.0,51.061,0.3342,338180.0,7022.2434,3721.6904
20110526_6,15,4,stomatocyte,2532.0,52.576,0.5203,355733.0,7386.7282,3914.8622
20110526_7,15,1,discocyte,3920.0,81.398,0.7329,345401.0,7172.1861,3801.158
20110526_7,15,1,discocyte,3535.0,73.404,0.7318,319187.0,6627.8574,3512.6714
20110526_7,15,1,discocyte,7997.0,166.056,0.4187,723538.0,15024.1291,7962.5775
20110526_7,15,1,discocyte,5957.0,123.696,0.3939,539875.0,11210.4018,5941.3556
20110526_7,15,1,discocyte,3536.0,73.424,0.7558,337742.0,7013.1485,3716.8702
20110526_7,15,1,discocyte,4204.0,87.295,0.7529,421854.0,8759.7182,4642.5276
20110526_7,15,1,discocyte,3956.0,82.146,0.8269,391426.0,8127.8865,4307.6657
20110526_7,15,1,discocyte,4861.0,100.938,0.4907,495798.0,10295.1513,5456.2856
20110526_7,15,1,discocyte,1142.0,23.713,0.6557,115376.0,2395.7607,1269.7195
20110526_7,15,1,discocyte,4459.0,92.59,0.7769,417566.0,8670.6787,4595.338
20110526_7,15,1,discocyte,4403.0,91.427,0.768,440876.0,9154.7064,4851.8659
20110526_7,15,1,discocyte,3056.0,63.457,0.4878,310836.0,6454.4505,3420.7681
20110526_7,15,1,discocyte,8645.0,179.512,0.384,840489.0,17452.5944,9249.63
20110526_7,15,1,discocyte,3981.0,82.665,0.7688,403744.0,8383.6674,4443.226
20110526_7,15,1,discocyte,4068.0,84.471,0.7703,430661.0,8942.5938,4739.4492
20110526_7,15,1,discocyte,8528.0,177.082,0.44,853280.0,17718.1971,9390.3957
20110526_7,15,1,discocyte,4851.0,100.73,0.7549,504875.0,10483.6334,5556.1785
20110526_7,15,1,discocyte,8717.0,181.007,0.3938,890325.0,18487.4295,9798.0781
20110526_7,15,1,discocyte,4327.0,89.849,0.7265,454544.0,9438.5198,5002.283
20110526_7,15,1,discocyte,3252.0,67.527,0.774,352798.0,7325.7834,3882.5624
20110526_7,15,1,discocyte,4520.0,93.857,0.7772,440767.0,9152.443,4850.6663
20110526_7,15,1,discocyte,4291.0,89.102,0.4261,461979.0,9592.9062,5084.1056
20110526_7,15,1,discocyte,3388.0,70.351,0.5729,400447.0,8315.2059,4406.9424
20110526_7,15,1,discocyte,737.0,15.304,0.3993,82786.0,1719.0356,911.0647
20110526_7,15,3,spherocyte,1947.0,40.429,0.8315,265112.0,5505.0003,2917.5729
20110526_7,15,3,spherocyte,2473.0,51.351,0.5718,333699.0,6929.1963,3672.3768
20110526_7,15,4,stomatocyte,1262.0,26.205,0.6261,129264.0,2684.1424,1422.5578
20110526_7,15,4,stomatocyte,2125.0,44.125,0.4723,231267.0,4802.2153,2545.1067
20110526_7,15,4,stomatocyte,1942.0,40.325,0.7716,208624.0,4332.0377,2295.9192
20110526_8,15,1,discocyte,3666.0,76.124,0.3698,318455.0,6612.6576,3504.6157
20110526_8,15,1,discocyte,2106.0,43.731,0.5096,180345.0,3744.8297,1984.7071
20110526_8,15,1,discocyte,4028.0,83.641,0.2513,310743.0,6452.5194,3419.7447
20110526_8,15,1,discocyte,5293.0,109.908,0.6579,519747.0,10792.4477,5719.8458
20110526_8,15,1,discocyte,3346.0,69.479,0.4446,322520.0,6697.0665,3549.3512
20110526_8,15,1,discocyte,3476.0,72.178,0.7784,296793.0,6162.8503,3266.2241
20110526_8,15,1,discocyte,2803.0,58.204,0.7253,249960.0,5190.3719,2750.8242
20110526_8,15,1,discocyte,8730.0,181.277,0.224,817867.0,16982.8529,9000.6736
20110526_8,15,1,discocyte,2537.0,52.68,0.8397,232921.0,4836.5603,2563.3091
20110526_8,15,1,discocyte,6329.0,131.42,0.6017,612734.0,12723.3051,6743.1731
20110526_8,15,1,discocyte,8343.0,173.241,0.3085,1009407.0,20960.1446,11108.5824
20110526_8,15,1,discocyte,3180.0,66.032,0.6639,312564.0,6490.3321,3439.7849
20110526_8,15,1,discocyte,1657.0,34.407,0.4903,192584.0,3998.9702,2119.398
20110526_8,15,1,discocyte,8304.0,172.431,0.2667,846223.0,17571.6598,9312.733
20110526_8,15,1,discocyte,1078.0,22.384,0.6602,108428.0,2251.4868,1193.2564
20110526_8,15,1,discocyte,3392.0,70.434,0.6283,373404.0,7753.6631,4109.3326
20110526_8,15,1,discocyte,2793.0,57.996,0.7675,283095.0,5878.4139,3115.4768
20110526_8,15,3,spherocyte,1153.0,23.942,0.4764,124069.0,2576.2692,1365.3865
20110526_8,15,3,spherocyte,2661.0,55.255,0.3738,279248.0,5798.5317,3073.1404
20110526_8,15,3,spherocyte,2176.0,45.184,0.7879,303267.0,6297.2816,3337.4709
20110526_8,15,3,spherocyte,1447.0,30.047,0.3095,154978.0,3218.0887,1705.5418
20110526_8,15,3,spherocyte,1160.0,24.087,0.2669,123896.0,2572.6769,1363.4826
20110526_8,15,3,spherocyte,1984.0,41.197,0.8001,262698.0,5454.8741,2891.0067
20110526_8,15,4,stomatocyte,1997.0,41.467,0.3118,228579.0,4746.3995,2515.5251
20110526_8,15,4,stomatocyte,1982.0,41.156,0.5896,230661.0,4789.6318,2538.4376
20110526_8,15,4,stomatocyte,1792.0,37.211,0.589,184942.0,3840.2855,2035.2974
20110526_8,15,4,stomatocyte,963.0,19.997,0.7036,143915.0,2988.3676,1583.7929
20110526_8,15,4,stomatocyte,1088.0,22.592,0.3514,161530.0,3354.1398,1777.647
20110530_4,19,1,discocyte,3814.0,79.197,0.815,497799.0,10336.7017,5478.3068
20110530_4,19,1,discocyte,3202.0,66.489,0.7883,409059.0,8494.0324,4501.7179
20110530_4,19,1,discocyte,2983.0,61.941,0.7753,371457.0,7713.234,4087.9057
20110530_4,19,1,discocyte,3520.0,73.092,0.7413,431589.0,8961.8636,4749.6619
20110530_4,19,1,discocyte,4055.0,84.201,0.7994,482052.0,10009.7182,5305.0101
20110530_4,19,1,discocyte,3107.0,64.516,0.777,374425.0,7774.864,4120.5688
20110530_4,19,1,discocyte,3124.0,64.869,0.7758,397100.0,8245.7061,4370.1084
20110530_4,19,1,discocyte,3503.0,72.739,0.8196,400940.0,8325.4429,4412.3679
20110530_4,19,1,discocyte,3206.0,66.572,0.7894,355440.0,7380.6441,3911.6377
20110530_4,19,1,discocyte,3091.0,64.184,0.774,354368.0,7358.3842,3899.8403
20110530_4,19,1,discocyte,2848.0,59.138,0.7604,331511.0,6883.7629,3648.2977
20110530_4,19,1,discocyte,5937.0,123.281,0.5154,675072.0,14017.7418,7429.2064
20110530_4,19,1,discocyte,3134.0,65.077,0.7692,341679.0,7094.8995,3760.1971
20110530_4,19,1,discocyte,3409.0,70.787,0.8096,408570.0,8483.8784,4496.3365
20110530_4,19,1,discocyte,2722.0,56.522,0.7584,315252.0,6546.1479,3469.3665
20110530_4,19,1,discocyte,3051.0,63.353,0.8466,333118.0,6917.132,3665.9828
20110530_4,19,1,discocyte,2754.0,57.186,0.4909,318645.0,6616.6029,3506.7066
20110530_4,19,1,discocyte,2879.0,59.782,0.7745,303781.0,6307.9547,3343.1275
20110530_4,19,1,discocyte,2806.0,58.266,0.7801,311571.0,6469.7126,3428.8569
20110530_4,19,1,discocyte,2534.0,52.618,0.8308,250235.0,5196.0822,2753.8506
20110530_4,19,1,discocyte,4928.0,102.329,0.3584,493041.0,10237.9027,5425.9447
20110530_4,19,1,discocyte,8382.0,174.051,0.2572,851303.0,17677.145,9368.6387
20110530_4,19,1,discocyte,4939.0,102.557,0.6326,544370.0,11303.7396,5990.8233
20110530_4,19,1,discocyte,3297.0,68.462,0.7805,315401.0,6549.2418,3471.0062
20110530_4,19,1,discocyte,2918.0,60.592,0.7506,288402.0,5988.6127,3173.8807
20110530_4,19,1,discocyte,2859.0,59.367,0.8194,259963.0,5398.0823,2860.9078
20110530_4,19,3,spherocyte,2343.0,48.652,0.7928,363618.0,7550.4587,4001.6371
20110530_4,19,3,spherocyte,3375.0,70.081,0.788,401115.0,8329.0768,4414.2937
20110530_4,19,3,spherocyte,2242.0,46.555,0.7901,290921.0,6040.9193,3201.6024
20110530_4,19,3,spherocyte,2794.0,58.017,0.7989,322569.0,6698.084,3549.8905
20110530_4,19,4,stomatocyte,2206.0,45.807,0.7609,283029.0,5877.0434,3114.7505
20110530_4,19,4,stomatocyte,1635.0,33.95,0.5874,211069.0,4382.8077,2322.8265
20110530_5,19,1,discocyte,1480.0,30.732,0.6594,207717.0,4313.204,2285.9376
20110530_5,19,1,discocyte,2304.0,47.842,0.5097,335581.0,6968.2757,3693.0883
20110530_5,19,1,discocyte,3321.0,68.96,0.7607,433333.0,8998.0774,4768.8547
20110530_5,19,1,discocyte,3272.0,67.942,0.7844,419210.0,8704.816,4613.4303
20110530_5,19,1,discocyte,2790.0,57.934,0.8004,380656.0,7904.2495,4189.1413
20110530_5,19,1,discocyte,3037.0,63.063,0.7793,429780.0,8924.3,4729.7537
20110530_5,19,1,discocyte,3171.0,65.845,0.8144,388836.0,8074.1057,4279.1626
20110530_5,19,1,discocyte,3148.0,65.368,0.7858,377981.0,7848.7036,4159.7027
20110530_5,19,1,discocyte,4032.0,83.724,0.5149,469029.0,9739.2981,5161.6912
20110530_5,19,1,discocyte,3032.0,62.959,0.7797,396769.0,8238.8329,4366.4658
20110530_5,19,1,discocyte,2640.0,54.819,0.7702,304987.0,6332.9971,3356.3996
20110530_5,19,1,discocyte,2683.0,55.712,0.8177,357745.0,7428.507,3937.0044
20110530_5,19,1,discocyte,3617.0,75.106,0.748,408265.0,8477.5452,4492.9799
20110530_5,19,1,discocyte,5758.0,119.564,0.4605,649938.0,13495.8391,7152.6052
20110530_5,19,1,discocyte,2676.0,55.567,0.7789,282313.0,5862.1758,3106.8709
20110530_5,19,1,discocyte,2904.0,60.301,0.7012,304449.0,6321.8256,3350.4788
20110530_5,19,1,discocyte,2937.0,60.986,0.7665,331747.0,6888.6634,3650.8949
20110530_5,19,1,discocyte,2975.0,61.775,0.8201,304692.0,6326.8715,3353.1531
20110530_5,19,1,discocyte,2953.0,61.318,0.8104,283460.0,5885.993,3119.4937
20110530_5,19,1,discocyte,3148.0,65.368,0.7777,310442.0,6446.2691,3416.4321
20110530_5,19,1,discocyte,5435.0,112.857,0.2234,506852.0,10524.6855,5577.9355
20110530_5,19,1,discocyte,924.0,19.187,0.6684,132578.0,2752.957,1459.0285
20110530_5,19,2,echinocyte,1715.0,35.612,0.77,276864.0,5749.0284,3046.9043
20110530_5,19,3,spherocyte,1797.0,37.314,0.7511,293623.0,6097.0258,3231.3381
20110530_5,19,4,stomatocyte,2335.0,48.486,0.801,365621.0,7592.0506,4023.6802
20110530_5,19,4,stomatocyte,787.0,16.342,0.2625,113663.0,2360.1906,1250.8679
20110530_5,19,4,stomatocyte,2723.0,56.543,0.7187,397002.0,8243.6711,4369.0299
20110530_5,19,4,stomatocyte,1930.0,40.076,0.7884,292962.0,6083.3003,3224.0637
20110530_5,19,4,stomatocyte,1210.0,25.125,0.4716,160088.0,3324.1969,1761.7777
20110530_5,19,4,stomatocyte,2289.0,47.531,0.685,304248.0,6317.6519,3348.2668
20110530_5,19,4,stomatocyte,2382.0,49.462,0.7946,338305.0,7024.839,3723.0661
20110530_5,19,4,stomatocyte,2257.0,46.866,0.8097,291108.0,6044.8023,3203.6604
20110530_5,19,4,stomatocyte,3336.0,69.271,0.4353,367790.0,7637.0895,4047.5502
20110530_6,19,1,discocyte,3300.0,68.524,0.822,428851.0,8905.0095,4719.53
20110530_6,19,1,discocyte,2767.0,57.456,0.7873,397072.0,8245.1246,4369.8003
20110530_6,19,1,discocyte,2659.0,55.214,0.8462,379160.0,7873.1854,4172.6777
20110530_6,19,1,discocyte,2784.0,57.809,0.805,333201.0,6918.8555,3666.8963
20110530_6,19,1,discocyte,3621.0,75.189,0.8125,420194.0,8725.2486,4624.2592
20110530_6,19,1,discocyte,2502.0,51.954,0.8094,319212.0,6628.3765,3512.9465
20110530_6,19,1,discocyte,5035.0,104.551,0.37,554239.0,11508.6675,6099.4322
20110530_6,19,1,discocyte,2866.0,59.512,0.7601,303041.0,6292.5888,3334.9837
20110530_6,19,1,discocyte,5454.0,113.251,0.3368,682919.0,14180.6833,7515.563
20110530_6,19,1,discocyte,6533.0,135.657,0.4815,768221.0,15951.9631,8454.3165
20110530_6,19,1,discocyte,3164.0,65.7,0.784,356946.0,7411.9159,3928.2114
20110530_6,19,1,discocyte,3301.0,68.545,0.7751,375814.0,7803.7063,4135.8548
20110530_6,19,1,discocyte,3278.0,68.067,0.7825,370479.0,7692.926,4077.1428
20110530_6,19,1,discocyte,807.0,16.757,0.454,102643.0,2131.3624,1129.5921
20110530_6,19,1,discocyte,8400.0,174.424,0.3226,975760.0,20261.471,10738.2952
20110530_6,19,1,discocyte,3301.0,68.545,0.7174,317706.0,6597.1047,3496.3729
20110530_6,19,1,discocyte,5860.0,121.682,0.4728,657232.0,13647.2976,7232.8761
20110530_6,19,1,discocyte,4897.0,101.685,0.4073,529015.0,10984.896,5821.8406
20110530_6,19,1,discocyte,8755.0,181.796,0.3448,901261.0,18714.5134,9918.4294
20110530_6,19,1,discocyte,5116.0,106.233,0.3122,534261.0,11093.8282,5879.5732
20110530_6,19,1,discocyte,6208.0,128.908,0.3644,630827.0,13099.0028,6942.2876
20110530_6,19,1,discocyte,2999.0,62.274,0.8112,324903.0,6746.5491,3575.5763
20110530_6,19,1,discocyte,3477.0,72.199,0.773,310933.0,6456.4647,3421.8356
20110530_6,19,1,discocyte,2474.0,51.372,0.8058,292401.0,6071.6512,3217.8899
20110530_6,19,1,discocyte,2569.0,53.345,0.7905,267471.0,5553.9845,2943.5338
20110530_6,19,2,echinocyte,1576.0,32.725,0.8022,237479.0,4931.2063,2613.4701
20110530_6,19,3,spherocyte,2342.0,48.631,0.7985,307040.0,6375.6273,3378.9929
20110530_6,19,4,stomatocyte,1664.0,34.553,0.7603,230659.0,4789.5903,2538.4156
20110530_6,19,4,stomatocyte,2149.0,44.624,0.4774,324549.0,6739.1983,3571.6805
20110530_6,19,4,stomatocyte,2694.0,55.94,0.728,341532.0,7091.8471,3758.5794
20110530_6,19,4,stomatocyte,4143.0,86.029,0.3423,518627.0,10769.1911,5707.5201
20110530_6,19,4,stomatocyte,1977.0,41.052,0.7392,256715.0,5330.6382,2825.1634
20110530_6,19,4,stomatocyte,850.0,17.65,0.6491,111704.0,2319.5123,1229.309
20110530_7,19,1,discocyte,1355.0,28.136,0.7163,163219.0,3389.2115,1796.2345
20110530_7,19,1,discocyte,2083.0,43.253,0.8222,291060.0,6043.8056,3203.1321
20110530_7,19,1,discocyte,2503.0,51.974,0.8066,301622.0,6263.1235,3319.3675
20110530_7,19,1,discocyte,1337.0,27.763,0.293,189221.0,3929.1381,2082.388
20110530_7,19,1,discocyte,2726.0,56.605,0.7784,331500.0,6883.5345,3648.1767
20110530_7,19,1,discocyte,3240.0,67.278,0.7594,389778.0,8093.6661,4289.5294
20110530_7,19,1,discocyte,3217.0,66.8,0.6808,381459.0,7920.9237,4197.9783
20110530_7,19,1,discocyte,6083.0,126.312,0.4499,705562.0,14650.8609,7764.7506
20110530_7,19,1,discocyte,1951.0,40.512,0.8289,236762.0,4916.3179,2605.5795
20110530_7,19,1,discocyte,2232.0,46.347,0.8286,242900.0,5043.7723,2673.1285
20110530_7,19,1,discocyte,2922.0,60.675,0.8308,357480.0,7423.0043,3934.0881
20110530_7,19,1,discocyte,1386.0,28.78,0.1938,163792.0,3401.1098,1802.5404
20110530_7,19,1,discocyte,2848.0,59.138,0.7604,304329.0,6319.3339,3349.1582
20110530_7,19,1,discocyte,1840.0,38.207,0.6285,263233.0,5465.9832,2896.8944
20110530_7,19,1,discocyte,8424.0,174.923,0.3343,962071.0,19977.2215,10587.6469
20110530_7,19,1,discocyte,3060.0,63.54,0.755,353496.0,7340.2773,3890.2439
20110530_7,19,1,discocyte,5258.0,109.181,0.3915,567343.0,11780.7696,6243.6425
20110530_7,19,1,discocyte,8758.0,181.858,0.2832,928363.0,19277.2813,10216.6884
20110530_7,19,1,discocyte,5256.0,109.14,0.3658,542387.0,11262.563,5969.0003
20110530_7,19,1,discocyte,6140.0,127.496,0.3979,599914.0,12457.1002,6602.0882
20110530_7,19,1,discocyte,2782.0,57.768,0.852,281447.0,5844.1935,3097.3405
20110530_7,19,1,discocyte,1068.0,22.177,0.6499,108408.0,2251.0715,1193.0363
20110530_7,19,1,discocyte,5708.0,118.526,0.528,536851.0,11147.609,5908.0763
20110530_7,19,1,discocyte,2775.0,57.622,0.8188,268146.0,5568.0007,2950.9622
20110530_7,19,1,discocyte,2770.0,57.519,0.7797,285667.0,5931.821,3143.7818
20110530_7,19,1,discocyte,2513.0,52.182,0.8088,253676.0,5267.5339,2791.719
20110530_7,19,1,discocyte,2751.0,57.124,0.7941,274545.0,5700.8748,3021.3836
20110530_7,19,1,discocyte,2089.0,43.378,0.8192,199312.0,4138.6758,2193.4401
20110530_7,19,2,echinocyte,1646.0,34.179,0.7309,264045.0,5482.8443,2905.8305
20110530_7,19,2,echinocyte,912.0,18.938,0.3453,127550.0,2648.5515,1403.6951
20110530_7,19,3,spherocyte,1715.0,35.612,0.7188,240091.0,4985.444,2642.2153
20110530_7,19,3,spherocyte,917.0,19.041,0.4693,112379.0,2333.5286,1236.7374
20110530_7,19,3,spherocyte,2046.0,42.485,0.8707,258115.0,5359.7089,2840.5705
20110530_7,19,3,spherocyte,1457.0,30.254,0.708,218945.0,4546.3513,2409.5024
20110530_7,19,3,spherocyte,1347.0,27.97,0.8311,189923.0,3943.715,2090.1136
20110530_7,19,4,stomatocyte,2142.0,44.478,0.3838,327134.0,6792.8754,3600.1286
20110530_7,19,4,stomatocyte,2662.0,55.276,0.7037,385146.0,7997.4835,4238.554
20110530_7,19,4,stomatocyte,2442.0,50.708,0.7592,325487.0,6758.6757,3582.0032
20110530_7,19,4,stomatocyte,1763.0,36.608,0.6479,263384.0,5469.1187,2898.5561
20110530_7,19,4,stomatocyte,1479.0,30.711,0.6411,208663.0,4332.8475,2296.3484
20110530_7,19,4,stomatocyte,2422.0,50.292,0.783,298178.0,6191.6095,3281.4661
20110530_7,19,4,stomatocyte,1842.0,38.249,0.7376,214978.0,4463.9773,2365.8453
20110530_7,19,4,stomatocyte,1040.0,21.595,0.4213,134700.0,2797.0199,1482.3813
20110530_8,19,1,discocyte,967.0,20.08,0.3313,121628.0,2525.5823,1338.5232
20110530_8,19,1,discocyte,2954.0,61.339,0.7189,351073.0,7289.9641,3863.5786
20110530_8,19,1,discocyte,7061.0,146.62,0.5203,872521.0,18117.7328,9602.144
20110530_8,19,1,discocyte,4126.0,85.676,0.7713,509888.0,10587.7274,5611.3469
20110530_8,19,1,discocyte,3684.0,76.498,0.6881,426611.0,8858.4964,4694.8787
20110530_8,19,1,discocyte,7612.0,158.062,0.4452,885018.0,18377.2306,9739.6742
20110530_8,19,1,discocyte,3446.0,71.556,0.8003,417138.0,8661.7913,4590.6278
20110530_8,19,1,discocyte,3516.0,73.009,0.8101,409260.0,8498.2061,4503.9299
20110530_8,19,1,discocyte,3772.0,78.325,0.7624,433643.0,9004.5145,4772.2663
20110530_8,19,1,discocyte,3165.0,65.721,0.8011,349782.0,7263.1568,3849.3711
20110530_8,19,1,discocyte,3009.0,62.481,0.8311,336151.0,6980.1116,3699.3612
20110530_8,19,1,discocyte,2351.0,48.818,0.8106,288893.0,5998.8083,3179.2842
20110530_8,19,1,discocyte,3040.0,63.125,0.6822,346239.0,7189.587,3810.3802
20110530_8,19,1,discocyte,2802.0,58.183,0.7833,342293.0,7107.6491,3766.9542
20110530_8,19,1,discocyte,2889.0,59.99,0.8006,320371.0,6652.4429,3525.7014
20110530_8,19,1,discocyte,3369.0,69.957,0.7457,376725.0,7822.623,4145.8804
20110530_8,19,1,discocyte,2491.0,51.725,0.6499,278360.0,5780.0925,3063.3679
20110530_8,19,1,discocyte,6388.0,132.646,0.5381,719437.0,14938.9726,7917.4457
20110530_8,19,1,discocyte,2991.0,62.108,0.4898,336296.0,6983.1225,3700.9569
20110530_8,19,1,discocyte,2817.0,58.494,0.7459,298157.0,6191.1735,3281.235
20110530_8,19,1,discocyte,3032.0,62.959,0.7164,333892.0,6933.2039,3674.5007
20110530_8,19,1,discocyte,3815.0,79.218,0.4101,413105.0,8578.0468,4546.2444
20110530_8,19,1,discocyte,2596.0,53.905,0.632,305845.0,6350.8133,3365.8419
20110530_8,19,1,discocyte,2593.0,53.843,0.7654,294195.0,6108.9033,3237.633
20110530_8,19,2,echinocyte,1203.0,24.98,0.7377,195046.0,4050.0931,2146.4925
20110530_8,19,2,echinocyte,955.0,19.83,0.3377,133523.0,2772.5797,1469.4283
20110530_8,19,3,spherocyte,1582.0,32.85,0.7852,257921.0,5355.6806,2838.4355
20110530_8,19,3,spherocyte,2355.0,48.901,0.7165,298064.0,6189.2423,3280.2115
20110530_8,19,3,spherocyte,2540.0,52.743,0.7061,341728.0,7095.917,3760.7364
20110530_8,19,4,stomatocyte,1853.0,38.477,0.8491,257322.0,5343.2424,2831.8435
20110530_8,19,4,stomatocyte,1701.0,35.321,0.3192,230163.0,4779.291,2532.9571
20110530_8,19,4,stomatocyte,2147.0,44.582,0.5525,293306.0,6090.4434,3227.8495
20110530_8,19,4,stomatocyte,2318.0,48.133,0.6364,297492.0,6177.3649,3273.9166
20110530_8,19,4,stomatocyte,1595.0,33.12,0.6536,228209.0,4738.7165,2511.4532
20110530_8,19,4,stomatocyte,1616.0,33.556,0.7597,207501.0,4308.7188,2283.5605
20110530_9,19,1,discocyte,6769.0,140.557,0.3533,866146.0,17985.3571,9531.9868
20110530_9,19,1,discocyte,1210.0,25.125,0.3003,178988.0,3716.6518,1969.7733
20110530_9,19,1,discocyte,2799.0,58.121,0.8421,364811.0,7575.2311,4014.7661
20110530_9,19,1,discocyte,2378.0,49.379,0.778,307829.0,6392.0107,3387.6759
20110530_9,19,1,discocyte,3598.0,74.712,0.7307,458089.0,9512.131,5041.2959
20110530_9,19,1,discocyte,3580.0,74.338,0.8207,421856.0,8759.7597,4642.5497
20110530_9,19,1,discocyte,3983.0,82.706,0.7591,473133.0,9824.5168,5206.856
20110530_9,19,1,discocyte,3177.0,65.97,0.8167,362649.0,7530.3376,3990.9732
20110530_9,19,1,discocyte,3561.0,73.943,0.8073,432457.0,8979.8874,4759.2143
20110530_9,19,1,discocyte,3261.0,67.714,0.7639,412341.0,8562.1825,4537.8365
20110530_9,19,1,discocyte,3046.0,63.25,0.8311,370258.0,7688.337,4074.7107
20110530_9,19,1,discocyte,6337.0,131.587,0.5508,758342.0,15746.8275,8345.5975
20110530_9,19,1,discocyte,3225.0,66.967,0.7653,375640.0,7800.0932,4133.9399
20110530_9,19,1,discocyte,3259.0,67.673,0.8321,346789.0,7201.0077,3816.433
20110530_9,19,1,discocyte,3333.0,69.209,0.7852,365123.0,7581.7097,4018.1997
20110530_9,19,1,discocyte,3557.0,73.86,0.7451,367844.0,7638.2108,4048.1445
20110530_9,19,1,discocyte,934.0,19.394,0.2988,115629.0,2401.0142,1272.5038
20110530_9,19,1,discocyte,3392.0,70.434,0.6783,392568.0,8151.5999,4320.2335
20110530_9,19,1,discocyte,4148.0,86.132,0.7738,445754.0,9255.9971,4905.5485
20110530_9,19,1,discocyte,2600.0,53.989,0.7997,274495.0,5699.8365,3020.8333
20110530_9,19,1,discocyte,3975.0,82.54,0.736,410914.0,8532.5511,4522.1323
20110530_9,19,1,discocyte,3043.0,63.187,0.7329,304577.0,6324.4835,3351.8875
20110530_9,19,2,echinocyte,1171.0,24.316,0.8032,201242.0,4178.7519,2214.6798
20110530_9,19,3,spherocyte,2113.0,43.876,0.8005,323417.0,6715.6926,3559.2228
20110530_9,19,4,stomatocyte,981.0,20.37,0.3517,137049.0,2845.7964,1508.2322
20110530_9,19,4,stomatocyte,1318.0,27.368,0.4507,194873.0,4046.5008,2144.5886
20110530_9,19,4,stomatocyte,2510.0,52.12,0.6214,312095.0,6480.5934,3434.6235
20110603_1,23,1,discocyte,1267.0,26.309,0.7536,163655.0,3398.265,1801.0327
20110603_1,23,1,discocyte,1594.0,33.099,0.7932,206553.0,4289.0338,2273.1277
20110603_1,23,1,discocyte,1682.0,34.926,0.7549,213236.0,4427.805,2346.6745
20110603_1,23,1,discocyte,1454.0,30.192,0.8149,176923.0,3673.7725,1947.0478
20110603_1,23,1,discocyte,1163.0,24.149,0.393,146703.0,3046.2599,1614.475
20110603_1,23,1,discocyte,1555.0,32.289,0.8357,196812.0,4086.7638,2165.9274
20110603_1,23,1,discocyte,1512.0,31.396,0.701,182829.0,3796.4094,2012.0437
20110603_1,23,1,discocyte,1604.0,33.307,0.8621,189980.0,3944.8986,2090.7409
20110603_1,23,2,echinocyte,992.0,20.599,0.8513,147805.0,3069.1427,1626.6026
20110603_1,23,2,echinocyte,1435.0,29.798,0.845,161213.0,3347.5573,1774.1584
20110603_1,23,2,echinocyte,1146.0,23.796,0.5201,142476.0,2958.4871,1567.9566
20110603_1,23,3,spherocyte,1979.0,41.094,0.5403,252566.0,5244.485,2779.5034
20110603_1,23,3,spherocyte,956.0,19.851,0.2515,115413.0,2396.529,1270.1267
20110603_1,23,3,spherocyte,1481.0,30.753,0.8146,185261.0,3846.9095,2038.808
20110603_1,23,4,stomatocyte,1189.0,24.689,0.528,157393.0,3268.2357,1732.1191
20110603_1,23,4,stomatocyte,1243.0,25.811,0.8176,163597.0,3397.0606,1800.3944
20110603_1,23,4,stomatocyte,1093.0,22.696,0.8002,144464.0,2999.7675,1589.8347
20110603_1,23,4,stomatocyte,860.0,17.858,0.2689,113989.0,2366.9599,1254.4555
